Latitude,Longitude,Borough_Brooklyn,Borough_Manhattan,Borough_Queens,Borough_Staten Island,City_Brooklyn,City_Jamaica,City_New York,City_Staten Island,WiFi_Type_Limited,Provider_LinkNYC,Provider_NYCHA,Provider_Transit Wireless
40.70842887996306,-74.1061354649502,0,0,1,0,0,0,1,0,1,1,0,0
40.655099710859126,-74.23300106884103,0,0,0,0,0,0,1,0,0,0,1,0
40.88306358452631,-73.87846643276359,0,1,0,0,1,0,0,0,0,0,0,0
40.86841055869104,-73.75113364782833,0,0,0,0,0,0,1,0,0,0,1,0
40.80209481978625,-73.74907147623026,1,0,0,0,0,0,0,1,0,1,0,0
40.82966697496451,-73.77938328749242,0,0,1,0,0,0,0,1,0,0,1,0
40.6104964628074,-73.9398214085268,0,0,0,0,0,0,1,0,0,0,0,1
40.5902723463552,-74.20154548266169,0,0,0,1,0,0,0,0,1,1,0,0
40.885615063313665,-74.04789016277205,1,0,0,0,0,0,0,0,0,0,1,0
40.897525256837866,-74.24412309819546,1,0,0,0,0,0,0,1,0,0,0,0
40.89559214517877,-73.86156998228759,0,0,0,1,0,0,0,0,0,0,1,0
40.728490388003365,-74.17819717420169,1,0,0,0,0,1,0,0,0,0,1,0
40.651644943436175,-73.81314209674443,1,0,0,0,0,1,0,0,1,0,0,0
40.757901535175264,-74.1232934736497,0,0,1,0,0,0,0,0,1,0,1,0
40.54528019855293,-73.89227741571688,0,0,0,0,1,0,0,0,0,0,0,1
40.825069829303494,-73.80596737308709,0,0,0,1,0,0,0,1,1,1,0,0
40.77539310438005,-74.12794309596288,1,0,0,0,0,0,0,0,0,0,0,1
40.52101747000373,-73.9331395191677,0,0,0,0,0,0,0,1,0,0,1,0
40.881445522143046,-74.04958233502525,0,0,1,0,0,0,1,0,0,1,0,0
40.76325437762789,-73.81726015276759,0,1,0,0,1,0,0,0,0,0,0,0
40.52549851969308,-73.95669610830362,0,0,1,0,0,1,0,0,1,0,0,0
40.82022166815956,-74.16714485030435,1,0,0,0,1,0,0,0,0,0,1,0
40.57879923964284,-74.09856268729675,0,0,0,0,0,0,0,1,1,1,0,0
40.818889301345074,-74.21088440924932,1,0,0,0,0,0,0,1,0,0,0,1
40.7988480743034,-74.20519214481077,0,1,0,0,1,0,0,0,1,0,0,0
40.60801506627068,-74.21534735239287,0,0,1,0,0,0,1,0,1,0,0,1
40.819744638629174,-73.86490119829169,0,0,1,0,0,0,0,1,0,1,0,0
40.86342064578629,-74.11339522583768,0,0,0,1,0,0,1,0,0,1,0,0
40.66993386073759,-73.83857704200392,0,0,0,1,1,0,0,0,1,1,0,0
40.76551730442715,-73.88292807375073,0,0,1,0,0,0,0,1,1,0,0,0
40.62482897466863,-73.70859795674424,0,1,0,0,0,0,1,0,1,0,1,0
40.81921398051889,-73.74336919510459,0,0,1,0,0,1,0,0,1,0,0,0
40.79438364981472,-73.81281384872928,0,0,1,0,1,0,0,0,0,0,0,1
40.568856546552546,-73.97061678113525,0,0,1,0,0,0,0,1,1,1,0,0
40.80336013404348,-74.16721310998538,0,0,1,0,0,1,0,0,0,0,0,0
40.58225059828719,-73.77280591363608,0,0,0,0,0,0,0,0,0,1,0,0
40.64631197387556,-74.06835004481489,0,0,0,0,0,0,0,0,0,0,0,0
40.868768462933936,-74.05694913639552,0,0,0,1,0,0,1,0,1,1,0,0
40.72920874875326,-73.80333344914689,0,0,1,0,0,1,0,0,0,0,0,1
40.80873467909335,-74.06122674421395,0,0,0,0,1,0,0,0,1,0,1,0
40.70412819240542,-73.85857204733513,0,1,0,0,0,0,1,0,0,1,0,0
40.622715871580205,-73.9963460808644,0,1,0,0,0,0,0,0,1,0,1,0
40.64152284694768,-74.01048059429927,0,1,0,0,0,1,0,0,1,0,0,0
40.55441082687169,-73.79079885713062,0,0,1,0,0,1,0,0,1,0,1,0
40.879490438790626,-73.94233352153464,0,0,0,0,0,0,1,0,1,0,1,0
40.67068692618245,-74.24730745166637,1,0,0,0,0,1,0,0,1,0,0,0
40.587026048461446,-74.07892906088463,0,0,0,1,0,0,0,1,0,0,0,1
40.7437939567264,-73.93365074208282,0,0,1,0,0,0,0,1,1,1,0,0
40.538002167614806,-73.74155737366587,0,1,0,0,0,0,1,0,1,0,0,1
40.693986603757835,-73.75999345048443,0,0,1,0,0,0,0,1,1,1,0,0
40.73927599646704,-73.94335991235427,0,0,1,0,0,0,1,0,1,0,0,0
40.544262693467466,-74.1646312688023,0,0,1,0,1,0,0,0,0,0,0,1
40.77952393903663,-74.21660705219328,0,0,0,1,0,1,0,0,0,0,0,1
40.65897851526482,-73.7101954289903,0,0,0,0,1,0,0,0,1,0,0,0
40.60684497894154,-73.9450606032626,0,0,1,0,0,0,0,0,0,0,0,1
40.504594763985544,-73.86714032551012,0,0,1,0,0,0,1,0,0,0,0,1
40.655207637792884,-74.04564753819899,0,0,0,1,0,0,0,1,1,0,0,1
40.52817867963021,-74.01828711959195,0,0,1,0,0,1,0,0,1,1,0,0
40.74120251159703,-73.99520235921446,0,0,0,1,0,1,0,0,1,0,0,0
40.64894298095815,-73.74038095468042,0,0,0,0,0,0,0,1,0,0,0,0
40.559577352420405,-73.89198768229396,0,0,1,0,0,0,1,0,0,0,1,0
40.61791298925572,-73.7017220356426,0,0,0,0,0,0,1,0,1,0,1,0
40.849437652945284,-73.88184870585191,0,0,0,0,0,0,1,0,0,0,1,0
40.51033576935038,-74.24789946075217,1,0,0,0,0,1,0,0,0,1,0,0
40.580242295012994,-73.74634990531831,0,1,0,0,0,0,0,0,0,0,0,1
40.63759626526579,-74.06459729779004,0,0,1,0,0,0,0,0,1,0,1,0
40.50487182416231,-73.87540572562659,0,0,1,0,1,0,0,0,1,0,0,1
40.63383987127359,-74.05787706069275,0,0,0,0,0,0,0,0,0,0,1,0
40.53745733363382,-73.75772198214051,0,0,0,1,0,0,0,0,1,1,0,0
40.53571428489616,-74.22713093385126,0,1,0,0,1,0,0,0,1,0,0,1
40.70524041016285,-74.16619292698296,1,0,0,0,0,0,0,0,1,0,0,0
40.83535553556062,-73.83513910067826,0,0,0,0,0,0,0,1,1,0,0,0
40.7422504218104,-73.83141194384413,0,0,0,1,0,0,0,0,0,0,0,1
40.71858379821172,-73.97032697102965,0,0,1,0,0,0,0,1,1,0,1,0
40.520062203757675,-73.98068558601115,0,0,1,0,0,1,0,0,1,0,1,0
40.641810472921186,-74.1256564584348,0,0,0,0,0,1,0,0,0,0,1,0
40.65065664737305,-73.83863109791889,1,0,0,0,0,0,0,1,0,0,0,0
40.567614862030375,-73.77168289748815,0,1,0,0,0,1,0,0,1,0,0,0
40.55304283256515,-73.7998864406823,1,0,0,0,0,0,0,1,0,0,1,0
40.70767947754184,-73.84703705556312,0,0,0,0,1,0,0,0,0,0,1,0
40.679731110941006,-73.73601549018805,0,0,0,1,0,0,1,0,0,0,0,0
40.8101024966676,-74.22715020178745,0,0,1,0,1,0,0,0,1,0,0,0
40.80017878756179,-73.85616552745377,1,0,0,0,0,0,1,0,1,0,1,0
40.805290575325856,-74.13340202909689,0,1,0,0,0,0,0,1,1,0,1,0
40.85285553126565,-73.71965915330141,0,1,0,0,0,0,0,1,0,0,0,0
40.788152281494895,-73.77315685814779,0,0,0,0,1,0,0,0,0,0,1,0
40.75497424241304,-73.89986442150466,0,0,1,0,0,0,0,1,0,0,1,0
40.78566923407697,-74.09547566108367,0,0,0,0,0,0,0,1,1,1,0,0
40.89245332703116,-73.9503414777146,0,0,0,0,0,0,0,0,0,0,1,0
40.75496028565758,-74.00381017865207,0,1,0,0,0,0,0,0,1,1,0,0
40.674381319998666,-73.91124073909354,1,0,0,0,1,0,0,0,1,0,0,0
40.52144493492228,-74.04687633283218,1,0,0,0,0,0,1,0,1,0,0,1
40.612265074855976,-74.13450796582227,0,0,0,0,0,0,1,0,1,0,0,0
40.51088258857425,-73.75068175244955,0,1,0,0,0,1,0,0,0,0,1,0
40.68252892230976,-73.74018469978078,0,0,0,1,0,1,0,0,0,0,0,1
40.622552397531855,-74.16565354132929,1,0,0,0,0,0,1,0,1,1,0,0
40.51901524035652,-74.06560015094136,0,0,0,0,0,0,0,1,1,1,0,0
40.830109488055975,-73.97241556126107,0,1,0,0,1,0,0,0,1,0,0,1
40.63526523393045,-73.78935563874306,1,0,0,0,0,0,0,1,0,0,1,0
40.55812430068155,-74.15585671054903,0,1,0,0,0,0,0,0,0,0,1,0
40.7025647774494,-74.23323049221085,0,0,0,0,0,1,0,0,1,1,0,0
40.777421464483055,-74.2471009877422,0,1,0,0,0,0,1,0,0,0,0,1
40.54797056698022,-74.14406749322355,0,0,1,0,0,0,0,0,1,1,0,0
40.83401046143598,-74.08803570975768,0,0,0,0,0,1,0,0,0,0,0,1
40.89496588464586,-74.10707949707145,0,0,1,0,0,1,0,0,0,0,1,0
40.59956324560479,-74.20763736279913,1,0,0,0,1,0,0,0,1,0,0,0
40.814322917380274,-73.95820123805544,0,0,0,0,1,0,0,0,1,0,0,0
40.71494049769927,-74.09823445590737,0,0,0,0,0,0,1,0,0,0,1,0
40.85890142991995,-74.05728968067977,0,1,0,0,1,0,0,0,0,0,0,1
40.69374593283288,-73.78085240174595,1,0,0,0,0,1,0,0,1,0,0,1
40.75779545206061,-73.71354976262016,0,0,0,1,0,0,1,0,1,1,0,0
40.7903530110326,-74.01999187925276,0,0,0,0,0,0,0,1,0,0,1,0
40.62537720010605,-73.98308366843364,0,0,0,1,1,0,0,0,1,1,0,0
40.743901913872755,-74.08219936829198,0,0,1,0,0,0,0,1,0,0,0,1
40.68278017726625,-73.755407395747,0,0,0,1,1,0,0,0,0,0,0,1
40.54508078292807,-73.80981760191074,0,1,0,0,0,1,0,0,0,0,0,0
40.73682460162431,-74.14712357914497,0,0,1,0,0,0,0,0,1,0,1,0
40.51358262429388,-74.03715215011825,0,1,0,0,0,0,1,0,1,0,1,0
40.54611305452076,-74.11928749489402,0,0,0,1,0,0,1,0,1,0,0,1
40.6792374394203,-74.00188223003705,1,0,0,0,0,0,1,0,1,1,0,0
40.731665839633955,-74.02291538170721,1,0,0,0,0,0,0,1,1,0,1,0
40.816787904502725,-73.71029508232314,0,1,0,0,0,0,0,1,1,0,0,1
40.58147095257421,-73.87725689087539,0,0,0,1,0,1,0,0,1,1,0,0
40.505350718454984,-73.93374438021625,0,0,0,1,1,0,0,0,0,0,1,0
40.800219382793955,-73.87046975244783,0,1,0,0,0,0,1,0,1,0,0,0
40.64359817206336,-73.87105174430098,0,0,1,0,0,0,0,1,1,0,0,1
40.51510588572111,-74.21906223720788,0,0,1,0,0,0,1,0,1,0,1,0
40.520123850455505,-74.02598579893068,0,0,0,0,0,1,0,0,0,0,1,0
40.83119424762571,-74.17241794513517,0,0,1,0,0,0,0,1,0,0,0,0
40.83903995783199,-74.01083026234572,0,0,1,0,0,0,0,0,0,0,0,0
40.85247730883359,-74.06671167084164,1,0,0,0,0,0,1,0,0,0,1,0
40.51176549041098,-73.70770797713166,0,0,0,1,0,0,0,0,1,0,0,1
40.80903593624936,-74.01612726736896,1,0,0,0,0,0,1,0,1,0,0,0
40.84688614339419,-74.10981442680581,0,0,0,0,0,0,0,1,1,0,0,0
40.70464680023208,-74.0825957305208,0,1,0,0,0,0,1,0,1,0,0,1
40.877785864543334,-73.92358785422199,0,0,1,0,0,1,0,0,1,0,0,0
40.597142748687965,-73.73959491266461,0,0,0,1,0,0,0,0,0,1,0,0
40.810657323059424,-74.09997975542467,0,0,0,0,0,0,1,0,1,0,0,0
40.52722289491368,-73.81164242393429,0,0,1,0,1,0,0,0,0,0,1,0
40.80390915497884,-74.1914523820454,0,0,0,1,0,0,0,0,0,1,0,0
40.72969928952363,-74.07536357452649,0,0,0,1,0,1,0,0,0,0,1,0
40.503089070735385,-73.84386621307527,0,1,0,0,0,0,0,0,0,1,0,0
40.54776055443344,-73.87895161465083,0,0,0,0,0,0,0,1,1,0,0,0
40.52885966674512,-73.91234909239887,0,0,0,1,0,0,1,0,0,0,1,0
40.72226314413732,-74.24501213788555,0,0,1,0,0,0,0,0,1,0,0,0
40.67340558200406,-73.89688062563263,0,0,1,0,0,0,0,1,0,0,0,1
40.86890079777038,-74.0081010715125,0,0,0,1,0,0,1,0,1,0,1,0
40.654810696354545,-73.74446405993862,0,0,1,0,0,1,0,0,1,1,0,0
40.73907881624887,-74.21952169390842,0,1,0,0,0,0,0,0,0,0,0,0
40.77531291199588,-73.8580353134889,1,0,0,0,0,1,0,0,0,0,0,1
40.600604101984665,-73.82032257791468,0,1,0,0,0,0,1,0,0,0,0,0
40.584749690395284,-74.20266781648442,0,0,0,1,1,0,0,0,1,0,1,0
40.76148695895026,-73.94723718719824,1,0,0,0,0,0,1,0,1,0,1,0
40.676902860342445,-73.74567748900147,1,0,0,0,0,0,1,0,0,0,1,0
40.8116999210903,-74.22765431040987,0,0,0,1,0,0,0,1,0,1,0,0
40.52798735055068,-74.15205399662173,1,0,0,0,0,0,1,0,1,0,0,0
40.88675021968734,-73.90104396211447,0,1,0,0,0,0,0,0,0,0,0,1
40.77334477081853,-73.76782101662967,0,1,0,0,0,1,0,0,1,0,0,0
40.805563279938546,-74.01506759000462,0,1,0,0,1,0,0,0,1,0,0,0
40.5708961481441,-74.09415591103061,1,0,0,0,0,1,0,0,1,1,0,0
40.683908262739656,-74.07377943887494,0,0,0,1,0,0,0,1,1,0,1,0
40.8113866739952,-73.80399720222097,0,0,0,0,0,0,1,0,1,1,0,0
40.58765424840636,-73.9569441079043,0,1,0,0,1,0,0,0,0,0,0,0
40.84210072008362,-73.75650437774671,1,0,0,0,0,0,0,1,0,0,0,0
40.69316870519814,-74.04540864962445,0,1,0,0,0,0,0,1,1,1,0,0
40.65594089878852,-74.13852508339039,0,0,0,1,0,1,0,0,1,1,0,0
40.64457805494316,-73.86647736599527,0,0,0,1,1,0,0,0,1,0,0,0
40.76106438626438,-74.18645998376194,1,0,0,0,0,0,1,0,0,0,0,0
40.876887207360376,-74.15557386461886,0,1,0,0,0,1,0,0,0,1,0,0
40.762206847205874,-73.93100548394702,1,0,0,0,0,0,0,0,0,1,0,0
40.84397047614277,-73.78851030653101,0,0,0,1,1,0,0,0,1,0,0,0
40.7640718650587,-74.09687001298565,1,0,0,0,0,0,1,0,0,0,0,1
40.757638718391775,-73.79381993950044,0,0,1,0,0,0,1,0,0,0,0,1
40.533869880706604,-74.17916790930671,0,0,0,0,0,0,1,0,0,0,0,0
40.80473126652635,-74.01738083516679,1,0,0,0,0,0,0,0,1,1,0,0
40.572373010773674,-73.84238676620335,1,0,0,0,0,0,1,0,0,0,1,0
40.80298495162975,-73.8995236149158,0,0,1,0,0,0,0,1,1,0,0,1
40.59624413812105,-74.02558941609028,0,0,1,0,1,0,0,0,1,0,0,1
40.6215776785829,-73.74354757672496,0,0,1,0,1,0,0,0,0,0,0,0
40.63296413903686,-73.9173863253333,0,1,0,0,0,0,0,1,0,0,0,1
40.50827749055991,-74.06616435571802,0,0,0,0,0,0,1,0,0,0,1,0
40.671046260026614,-74.00173834437983,1,0,0,0,0,1,0,0,1,0,0,0
40.76054807331722,-73.95304875068081,0,0,0,1,0,0,0,1,0,0,0,0
40.79663731189289,-74.14176587983629,1,0,0,0,0,1,0,0,1,0,1,0
40.786197162248726,-74.22484141481947,0,0,0,0,1,0,0,0,1,0,1,0
40.682677320884764,-74.02927270423896,0,1,0,0,0,0,0,1,1,0,1,0
40.83215360118517,-73.95051934604447,0,0,0,1,0,1,0,0,1,0,0,0
40.67577576994918,-73.8674863704331,0,0,1,0,0,0,0,0,0,0,0,0
40.64332463075131,-74.24494741580135,0,0,1,0,0,0,0,0,0,0,0,0
40.78887795486003,-73.9151272225652,0,0,0,0,0,1,0,0,1,0,1,0
40.857344928710454,-73.76409242282301,0,1,0,0,0,0,0,0,1,1,0,0
40.82915096983096,-74.23820314413034,0,0,0,0,1,0,0,0,1,1,0,0
40.53982773650032,-74.00334514087427,0,0,0,0,0,1,0,0,0,1,0,0
40.575825368560636,-73.71252046571722,0,0,0,0,0,0,1,0,0,0,1,0
40.540592712888625,-74.2187365858258,0,0,0,0,0,0,0,0,1,0,0,0
40.83368538735147,-73.82850147055291,0,1,0,0,1,0,0,0,0,1,0,0
40.677059160253876,-74.17238777986627,0,0,0,0,0,0,1,0,0,1,0,0
40.83089668840971,-74.13241986849238,0,0,0,1,1,0,0,0,0,0,0,1
40.61979374814063,-73.73101434225792,0,0,0,1,0,0,1,0,0,0,0,0
40.73873717775407,-73.79266265661184,0,0,0,1,0,0,0,1,1,0,0,1
40.562129407034796,-73.97546196111969,0,0,0,0,0,1,0,0,1,1,0,0
40.840053108243566,-73.8144828780812,0,0,1,0,0,0,1,0,0,0,0,1
40.75375634032758,-74.1504732284659,0,0,1,0,1,0,0,0,0,0,0,1
40.63141714303102,-73.79860995326054,0,0,1,0,0,0,1,0,0,1,0,0
40.52024085630534,-74.05664685840209,1,0,0,0,1,0,0,0,1,0,0,1
40.81606727483014,-73.88002925043871,0,1,0,0,0,1,0,0,0,0,0,1
40.651956575314706,-73.89102092108354,0,0,0,0,0,0,0,1,1,0,0,0
40.87923599393035,-73.77219997518627,0,0,1,0,1,0,0,0,0,0,0,0
40.80047322318322,-73.71349252179785,0,1,0,0,0,0,1,0,0,1,0,0
40.83941580705176,-74.07176623379974,0,1,0,0,0,1,0,0,1,0,0,0
40.806820316480284,-74.08085624127892,0,0,1,0,0,0,0,0,1,0,0,1
40.73446466125443,-73.92585843605605,0,0,0,1,0,0,1,0,1,0,0,1
40.69243889383304,-73.84501356807264,0,0,0,0,1,0,0,0,0,0,1,0
40.50353698949704,-73.79117039531839,0,0,1,0,0,0,1,0,0,0,1,0
40.877995980746405,-73.76207328450964,0,0,1,0,0,0,0,0,0,0,0,0
40.80984583087031,-73.90265025328422,0,1,0,0,0,1,0,0,1,0,0,0
40.823624248256216,-74.16141309082293,0,1,0,0,1,0,0,0,0,0,0,1
40.74736754652786,-73.81385730206968,0,0,1,0,0,0,0,1,1,0,1,0
40.530130373795245,-74.09992889337785,0,0,0,1,1,0,0,0,0,0,0,1
40.618394131026264,-74.06796722427671,0,0,1,0,0,0,1,0,0,0,0,0
40.562720503099584,-73.8237122057194,0,0,0,1,0,0,0,1,1,0,1,0
40.52762807399557,-73.76613131057428,0,0,0,1,0,0,0,0,0,0,1,0
40.771734166920716,-73.82783270797631,0,1,0,0,0,0,0,1,1,0,1,0
40.749219370847165,-74.21170704114176,0,0,1,0,0,0,0,1,1,0,0,0
40.72171405926276,-74.19902803005445,0,0,0,0,0,0,1,0,0,0,1,0
40.717752388408734,-73.83448361464653,1,0,0,0,1,0,0,0,1,1,0,0
40.776413239931294,-74.18965349703119,0,0,1,0,0,0,0,1,1,0,1,0
40.6078614929825,-74.23055773115782,0,0,0,0,0,0,1,0,0,0,1,0
40.624806580924556,-74.04696127958361,0,1,0,0,0,1,0,0,0,0,0,1
40.58747317301339,-74.24622194891909,0,0,0,1,1,0,0,0,1,1,0,0
40.89032414013729,-74.2274486251381,0,1,0,0,0,1,0,0,0,0,0,0
40.578891795308074,-73.83911938299954,0,0,1,0,0,0,0,0,0,0,0,0
40.75242078069875,-74.17134132306947,0,1,0,0,0,0,1,0,0,0,0,0
40.82518345501354,-74.11441582401793,0,1,0,0,0,0,1,0,0,0,1,0
40.710529938284864,-74.16289404757255,1,0,0,0,0,0,0,0,1,0,0,0
40.60803885318062,-74.03337050731659,0,0,0,1,0,0,0,1,0,0,0,1
40.61529889378696,-73.88802044129301,0,0,0,1,0,0,0,1,0,1,0,0
40.848472309653964,-73.92091638659836,1,0,0,0,0,0,0,0,1,1,0,0
40.69597748276655,-74.12691557012138,0,0,1,0,0,0,1,0,1,0,0,0
40.79311977112142,-74.13985919249862,0,1,0,0,0,0,0,0,0,1,0,0
40.634412582687986,-73.8328453496296,0,0,0,0,0,1,0,0,1,0,1,0
40.64263425846864,-73.97191194802377,1,0,0,0,0,0,1,0,0,0,1,0
40.78681446680412,-73.98315466191177,0,0,0,0,0,0,1,0,0,0,1,0
40.64876264166583,-74.08435334853176,1,0,0,0,0,0,0,1,0,1,0,0
40.89593895612371,-73.83936340056123,0,0,0,0,0,0,0,1,1,0,0,1
40.8725109374972,-74.06852749418825,0,0,0,1,0,0,1,0,0,1,0,0
40.872243685509595,-73.92835165128793,1,0,0,0,0,0,0,0,1,0,1,0
40.64370364095326,-73.71888646576897,0,0,0,0,0,0,0,0,1,0,1,0
40.67762967313751,-74.23442449184469,0,0,0,1,0,0,1,0,0,0,1,0
40.653987173768236,-74.1652971066418,0,0,0,0,0,1,0,0,1,0,0,1
40.63798204276533,-73.86623389212535,0,0,0,0,0,0,0,0,1,0,1,0
40.50916145204949,-73.74728981685483,0,1,0,0,0,1,0,0,1,0,1,0
40.789778572190826,-74.04587952597325,0,0,0,1,0,0,0,0,1,0,0,1
40.64183335011281,-74.12970335510163,0,1,0,0,0,0,0,0,0,0,1,0
40.50703046158903,-73.77188696487477,1,0,0,0,0,0,0,1,1,0,0,0
40.87898720084071,-74.15183806076823,0,0,1,0,0,1,0,0,0,0,1,0
40.87031062126448,-74.08757583461268,1,0,0,0,0,0,0,0,1,0,1,0
40.608978865208755,-74.15599254023711,0,0,0,1,0,0,0,0,1,1,0,0
40.84306117711777,-74.15854796174665,0,0,0,0,1,0,0,0,1,1,0,0
40.83639184126793,-73.80744818536967,0,1,0,0,0,1,0,0,0,0,1,0
40.54394812952161,-73.70094207232368,0,1,0,0,0,0,0,0,0,0,0,0
40.68009457606058,-74.03326349309268,0,1,0,0,0,0,0,0,0,0,0,1
40.86586891354861,-73.79958859563921,0,0,0,1,0,0,1,0,1,0,0,0
40.76557050339989,-73.86096615147979,1,0,0,0,0,0,1,0,0,1,0,0
40.81522946556323,-73.73396367958914,0,0,1,0,1,0,0,0,0,0,1,0
40.888169069196955,-73.84289822598522,0,0,0,0,1,0,0,0,0,1,0,0
40.69074987436112,-73.7507547499726,0,0,0,1,0,1,0,0,1,1,0,0
40.63274561533016,-74.20038732304987,0,0,0,0,0,0,0,0,0,1,0,0
40.75877384265815,-74.0161536492656,0,0,1,0,0,0,0,1,0,0,0,0
40.851515770014736,-73.77626482594273,0,0,0,1,0,0,0,0,0,0,0,1
40.731477121745954,-73.98957203422111,0,1,0,0,0,0,0,1,1,0,1,0
40.62187869244463,-74.15835061751963,0,0,0,0,0,1,0,0,1,1,0,0
40.54695088380383,-74.06294905322528,0,0,1,0,0,0,1,0,0,0,0,0
40.505168676200626,-73.71458802177433,0,1,0,0,0,0,1,0,1,0,0,1
40.785333426617214,-74.01735930493473,0,0,0,0,0,0,0,0,1,0,0,0
40.52273502590703,-74.11763063716717,1,0,0,0,0,0,1,0,1,1,0,0
40.56397420532859,-73.98339708985439,0,0,0,0,0,0,1,0,1,0,0,1
40.53317548328171,-74.20917804644382,0,0,1,0,0,0,0,0,1,1,0,0
40.825265226678354,-74.09711055859952,0,0,0,1,0,0,0,0,1,0,0,0
40.58840822626172,-74.10706272255658,0,1,0,0,0,0,1,0,1,0,0,0
40.692510025787975,-73.70619796320598,1,0,0,0,0,0,1,0,1,1,0,0
40.60050964192253,-73.87534221371385,0,0,1,0,0,1,0,0,1,0,1,0
40.8498831689429,-74.11977335269313,0,1,0,0,0,0,0,0,0,0,0,0
40.84244880350207,-73.84493015485393,0,1,0,0,0,0,1,0,1,0,0,0
40.86148824172054,-74.16642169513291,0,0,1,0,0,0,0,1,0,0,0,0
40.71890304410119,-74.0983330836456,0,0,0,1,0,0,1,0,0,0,1,0
40.609770827882684,-73.73594101698943,0,0,0,1,0,0,0,1,0,0,1,0
40.68602566101044,-73.83948054115668,0,0,0,1,0,0,0,1,0,1,0,0
40.745680499993675,-73.76270865950896,1,0,0,0,0,0,1,0,1,0,0,0
40.516415707028095,-73.8674643018721,0,0,1,0,1,0,0,0,1,0,0,0
40.77916778893809,-73.77233777705723,0,0,0,1,0,0,0,1,0,0,0,0
40.58788386739281,-73.77819128408977,1,0,0,0,0,0,1,0,1,1,0,0
40.63403480559572,-74.23109078667588,0,1,0,0,0,0,1,0,0,1,0,0
40.69687263735803,-74.03295328055748,0,0,1,0,0,0,1,0,1,0,1,0
40.81218940481006,-74.02589573210275,0,0,1,0,0,0,0,1,1,1,0,0
40.812019634638844,-74.07729657428365,0,0,0,0,0,0,0,1,0,0,0,1
40.64735157344587,-74.17327232466566,0,0,1,0,0,0,0,0,0,0,0,1
40.878200778028415,-74.13026466007487,0,0,0,0,0,1,0,0,1,1,0,0
40.77232948687893,-74.03268326288314,1,0,0,0,0,0,0,1,1,1,0,0
40.66531968847007,-73.9624654801865,1,0,0,0,0,0,0,0,1,0,1,0
40.586644189975665,-74.0459972920059,0,0,0,1,0,1,0,0,0,0,0,1
40.59061053029239,-73.78905727262185,0,0,0,1,0,0,0,1,1,0,0,0
40.78721318624144,-73.72655020539914,0,0,0,0,0,0,1,0,1,0,1,0
40.81906048122326,-73.71804086295847,0,0,0,0,0,0,1,0,0,1,0,0
40.67917717990547,-74.23429884389512,0,0,0,1,0,0,0,1,0,1,0,0
40.862830738361026,-74.04444487927687,0,0,1,0,0,0,0,0,0,1,0,0
40.84494428612922,-74.17075017282272,1,0,0,0,0,1,0,0,1,0,0,0
40.71317103215068,-73.90112528374952,0,0,0,0,0,0,1,0,1,0,0,0
40.86789435670547,-74.02714109347745,0,0,0,1,0,1,0,0,1,0,1,0
40.57143344419206,-73.97466421698806,1,0,0,0,0,1,0,0,1,0,0,1
40.848270942306286,-74.05175875832059,0,0,0,0,0,0,0,1,1,0,0,0
40.782889680616876,-74.07217222705155,0,0,0,1,0,0,0,1,0,1,0,0
40.791430114794544,-73.82691358903571,0,0,0,1,0,0,1,0,0,0,1,0
40.643126427135535,-74.22371077521208,0,1,0,0,0,0,0,1,1,1,0,0
40.583132826281755,-73.72737411123327,1,0,0,0,0,0,0,1,0,0,1,0
40.59657755719756,-74.18244476120104,0,0,0,0,0,1,0,0,1,0,0,0
40.84805759385883,-74.16605396664947,0,0,1,0,0,0,1,0,0,0,0,1
40.75104367315795,-73.98372940328524,1,0,0,0,0,0,0,1,0,0,1,0
40.52037466445007,-74.0523491677187,0,0,0,1,0,0,1,0,0,0,1,0
40.57526124340749,-73.85918021286227,0,0,0,1,0,0,0,0,0,1,0,0
40.59219244664121,-74.12571729092276,0,0,1,0,1,0,0,0,0,0,0,0
40.79979464686113,-73.8310322414374,1,0,0,0,0,1,0,0,1,0,1,0
40.816250213083116,-73.8185098338106,0,0,0,0,0,1,0,0,1,0,0,1
40.814408966110896,-74.21628991505435,1,0,0,0,0,1,0,0,1,0,0,0
40.817835296934454,-73.97891954836702,0,1,0,0,0,1,0,0,0,1,0,0
40.69509004408798,-73.8250350300744,0,0,0,0,1,0,0,0,1,0,1,0
40.67858419378126,-74.24874857057351,0,0,1,0,1,0,0,0,0,0,0,0
40.7376572663545,-73.88976466676638,1,0,0,0,1,0,0,0,1,0,0,0
40.67818643798094,-74.05892587376759,0,0,0,1,1,0,0,0,0,0,1,0
40.76288128714847,-74.23280252572577,0,0,0,1,0,0,0,0,0,1,0,0
40.81957599283485,-73.70517629744649,0,0,0,1,0,1,0,0,1,1,0,0
40.50357476668738,-73.77893471817266,0,1,0,0,0,0,0,1,1,0,1,0
40.7782379823702,-73.89533524910945,1,0,0,0,0,1,0,0,0,1,0,0
40.50001498500695,-73.98408201216239,0,0,1,0,0,0,1,0,1,0,1,0
40.84690766527489,-74.1092513347444,0,1,0,0,0,0,0,1,1,1,0,0
40.66289837606742,-73.7961350656376,0,1,0,0,0,0,0,1,0,1,0,0
40.85611917106571,-73.9483536366429,0,0,1,0,0,0,0,1,1,1,0,0
40.649630572216324,-73.96473595381534,1,0,0,0,1,0,0,0,0,0,0,0
